"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_usd_l_ph_h_hp","SORG_curr_usd_l_ph_h_hp","BEAN_curr_usd_l_ph_h_hp","CHIC_curr_usd_l_ph_h_hp","LENT_curr_usd_l_ph_h_hp","WHEA_curr_usd_l_ph_h_hp","BARL_curr_usd_l_ph_h_hp","ACOF_curr_usd_l_ph_h_hp","RCOF_curr_usd_l_ph_h_hp","PMIL_curr_usd_l_ph_h_hp","SMIL_curr_usd_l_ph_h_hp","POTA_curr_usd_l_ph_h_hp","SWPO_curr_usd_l_ph_h_hp","CASS_curr_usd_l_ph_h_hp","COWP_curr_usd_l_ph_h_hp","PIGE_curr_usd_l_ph_h_hp","SOYB_curr_usd_l_ph_h_hp","GROU_curr_usd_l_ph_h_hp","SUGC_curr_usd_l_ph_h_hp","COTT_curr_usd_l_ph_h_hp","COCO_curr_usd_l_ph_h_hp","TEAS_curr_usd_l_ph_h_hp","TOBA_curr_usd_l_ph_h_hp","MAIZ_curr_usd_l_ph_l_hp","SORG_curr_usd_l_ph_l_hp","BEAN_curr_usd_l_ph_l_hp","CHIC_curr_usd_l_ph_l_hp","LENT_curr_usd_l_ph_l_hp","WHEA_curr_usd_l_ph_l_hp","BARL_curr_usd_l_ph_l_hp","ACOF_curr_usd_l_ph_l_hp","RCOF_curr_usd_l_ph_l_hp","PMIL_curr_usd_l_ph_l_hp","SMIL_curr_usd_l_ph_l_hp","POTA_curr_usd_l_ph_l_hp","SWPO_curr_usd_l_ph_l_hp","CASS_curr_usd_l_ph_l_hp","COWP_curr_usd_l_ph_l_hp","PIGE_curr_usd_l_ph_l_hp","SOYB_curr_usd_l_ph_l_hp","GROU_curr_usd_l_ph_l_hp","SUGC_curr_usd_l_ph_l_hp","COTT_curr_usd_l_ph_l_hp","COCO_curr_usd_l_ph_l_hp","TEAS_curr_usd_l_ph_l_hp","TOBA_curr_usd_l_ph_l_hp","MAIZ_curr_usd_h_ph_h_hp","SORG_curr_usd_h_ph_h_hp","BEAN_curr_usd_h_ph_h_hp","CHIC_curr_usd_h_ph_h_hp","LENT_curr_usd_h_ph_h_hp","WHEA_curr_usd_h_ph_h_hp","BARL_curr_usd_h_ph_h_hp","ACOF_curr_usd_h_ph_h_hp","RCOF_curr_usd_h_ph_h_hp","PMIL_curr_usd_h_ph_h_hp","SMIL_curr_usd_h_ph_h_hp","POTA_curr_usd_h_ph_h_hp","SWPO_curr_usd_h_ph_h_hp","CASS_curr_usd_h_ph_h_hp","COWP_curr_usd_h_ph_h_hp","PIGE_curr_usd_h_ph_h_hp","SOYB_curr_usd_h_ph_h_hp","GROU_curr_usd_h_ph_h_hp","SUGC_curr_usd_h_ph_h_hp","COTT_curr_usd_h_ph_h_hp","COCO_curr_usd_h_ph_h_hp","TEAS_curr_usd_h_ph_h_hp","TOBA_curr_usd_h_ph_h_hp","MAIZ_curr_usd_h_ph_l_hp","SORG_curr_usd_h_ph_l_hp","BEAN_curr_usd_h_ph_l_hp","CHIC_curr_usd_h_ph_l_hp","LENT_curr_usd_h_ph_l_hp","WHEA_curr_usd_h_ph_l_hp","BARL_curr_usd_h_ph_l_hp","ACOF_curr_usd_h_ph_l_hp","RCOF_curr_usd_h_ph_l_hp","PMIL_curr_usd_h_ph_l_hp","SMIL_curr_usd_h_ph_l_hp","POTA_curr_usd_h_ph_l_hp","SWPO_curr_usd_h_ph_l_hp","CASS_curr_usd_h_ph_l_hp","COWP_curr_usd_h_ph_l_hp","PIGE_curr_usd_h_ph_l_hp","SOYB_curr_usd_h_ph_l_hp","GROU_curr_usd_h_ph_l_hp","SUGC_curr_usd_h_ph_l_hp","COTT_curr_usd_h_ph_l_hp","COCO_curr_usd_h_ph_l_hp","TEAS_curr_usd_h_ph_l_hp","TOBA_curr_usd_h_ph_l_hp","total","MAIZ_curr_usd","SORG_curr_usd","BEAN_curr_usd","CHIC_curr_usd","LENT_curr_usd","WHEA_curr_usd","BARL_curr_usd","ACOF_curr_usd","RCOF_curr_usd","PMIL_curr_usd","SMIL_curr_usd","POTA_curr_usd","SWPO_curr_usd","CASS_curr_usd","COWP_curr_usd","PIGE_curr_usd","SOYB_curr_usd","GROU_curr_usd","SUGC_curr_usd","COTT_curr_usd","COCO_curr_usd","TEAS_curr_usd","TOBA_curr_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"16","Kenya","Bungoma","Kimilili",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991480.60108977,162170.069768323,1739058.86621415,0,846.049490977862,0,0,0,0,15554.557855358,0,1727601.05380324,1319972.85879499,405098.666109199,24963.1535681309,0,10996.5107637458,10212.4355791633,1737109.91722691,0,0,0,1899945.65019953,1406204.58722535,59212.6527811074,795909.45912558,0,208.850040867678,27819.1040230343,0,6134.66812832559,0,1628.38311310571,0,820190.550069595,262521.516454764,0,4313.1000191754,0,2013.57973846916,396.64326571284,348255.070994964,0,0,0,334836.178335059,15114654.7,3397685.18831513,221382.722549431,2534968.32533973,0,1054.89953184554,27819.1040230343,0,6134.66812832559,0,17182.9409684637,0,2547791.60387284,1582494.37524976,405098.666109199,29276.2535873063,0,13010.090502215,10609.0788448762,2085364.98822187,0,0,0,2234781.82853459,0,0,11045010.3904635,4069644.34331511,11045010.4,73.1
"188","Kenya","Murang'a","Kiharu",556967.915768891,2235.37347458267,493346.110011907,0,0,0,0,134173.617414829,0,0,0,2294924.191407,0,0,0,0,0,0,0,0,0,487696.878475607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295028.63170934,6268.3872822638,841296.939986687,0,55.6577924819239,0,0,331516.034094801,0,0,0,1267587.46556168,13926943.6164825,140515.663113362,10299.5776830224,5959.60202884886,331.242099372565,0,0,0,0,182824.043484418,0,1360691.55016266,5226.57611999708,869088.70101787,0,77.3024860385431,0,0,382235.232738941,0,0,0,3022728.06945658,2369433.05088389,85924.6330111709,7835.48555709473,2917.70392049883,301.86066564461,0,0,0,0,416930.979303971,0,31501362.1,4212688.09764089,13730.3368768436,2203731.75101646,0,132.960278520467,0,0,847924.88424857,0,0,0,6585239.72642526,16296376.6673664,226440.296124533,18135.0632401171,8877.30594934768,633.102765017175,0,0,0,0,1087451.901264,0,3969344.08655281,0,19008626.8613187,8523391.14532436,22977970.9,72.9
"98","Kenya","Kirinyaga","Kirinyaga Central",825905.144770415,1740.34428136805,646708.258981549,0,0,9654.03654949651,0,293450.338738798,0,0,0,5462035.1739138,0,0,0,0,0,0,0,0,0,1135306.18570512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558894.043458516,2195.83261279329,723620.571117374,256950.499466273,46.3814927750226,0,0,163210.438841044,0,0,0,1393376.80505072,850330.7284802,23700.2646562582,8238.07962121062,646.19211147441,959.947945804906,0,0,0,0,60044.4136025324,0,682678.334719785,2033.76153959164,643149.368769089,171300.337744044,30.9209932635204,0,0,187305.045070464,0,0,0,3002804.36305709,250494.986103754,7334.95007858056,3227.20368716382,155.503447865395,417.769599121363,0,0,0,0,211107.783397342,0,17579054,2067477.52294872,5969.93843375298,2013478.19886801,428250.837210316,77.3024860385431,9654.03654949651,0,643965.822650307,0,0,0,9858216.34202161,1100825.71458395,31035.2147348387,11465.2833083744,801.695559339805,1377.71754492627,0,0,0,0,1406458.382705,0,8374799.48294055,0,4042214.19845698,5162040.32820715,12417013.7,70.6
"220","Kenya","Nandi","Chesumei",576616.460742033,270.794035050695,35945.8318696593,0,0,8445.19678252833,0,0,0,3215.30972824132,0,212397.445111675,34495.4941914753,0,0,0,0,0,0,0,0,170088.788896712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832637.47610304,1065.9007475616,137309.06153614,0,0,40605.6471411467,0,0,0,11414.9775200067,0,674260.00928675,15268.0002207756,0,0,0,0,0,0,0,0,546450.530278197,0,762977.153538176,1182.60880812929,110104.844400422,0,0,409874.051754041,20363.9280694655,651.027856194961,0,3783.09400711982,0,369358.252983356,1927.28431485567,0,0,0,34.8324257385753,0,6878.15099897961,0,0,103958.733167111,0,6091580.9,3172231.09038325,2519.30359074159,283359.737806222,0,0,458924.895677716,20363.9280694655,651.027856194961,0,18413.3812553679,0,1256015.70738178,51690.7787271065,0,0,0,34.8324257385753,0,6878.15099897961,0,0,820498.05234202,0,1041475.32135738,0,3259011.60283362,1791093.96232359,4300486.9,70.6
"242","Kenya","Nyeri","Mukurweini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411702.935048489,998.047293692014,289143.673127399,0,63.3880393579331,26625.084765448,0,99379.93900099,0,0,0,2532761.80259272,6751941.02915427,351.907922017327,0,0,0,0,0,0,0,134815.612198756,0,504977.704083769,1712.60390801728,476929.208905124,0,21.6446964363611,32420.3889507837,0,154672.420711466,0,0,0,3160670.86789988,0,0,0,0,0,0,0,0,0,190675.595603003,0,14769863.9,916680.639132258,2710.6512017093,766072.882032524,0,85.0327357942942,59045.4737162317,0,254052.359712456,0,0,0,5693432.6704926,6751941.02915427,351.907922017327,0,0,0,0,0,0,0,325491.207801758,0,0,0,10247783.4191431,4522080.43475848,10247783.4,69.4
"185","Kenya","Murang'a","Kandara",408743.413961195,1308.31756354928,369117.789469828,0,0,0,0,136275.089430749,0,0,0,3219108.51999512,0,0,0,0,0,0,0,0,0,412697.530731242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665387.803613723,1695.48707396506,335620.871736149,0,108.223479302063,0,0,230876.192973742,0,0,0,2321116.85717888,2699923.15323771,122911.915576512,1784.99107598649,1601.96072262085,198.303701050041,0,0,0,0,84912.2877371482,0,475947.128808446,1456.30660580979,302336.166810778,0,94.3090326214535,0,0,214898.663471731,0,0,0,2823579.69845542,932926.965074328,0,916.847877814049,0,106.816329175591,0,0,0,0,173763.247933997,0,15939414.9,1550078.34638336,4460.11124332414,1007074.82801676,0,202.532511923517,0,0,582049.945876223,0,0,0,8363805.07562942,3632850.11831204,122911.915576512,2701.83895380054,1601.96072262085,305.120030225633,0,0,0,0,671373.066402388,0,4547250.66115168,0,6466138.04810679,4926026.15040012,11013388.7,69.1
"97","Kenya","Kirinyaga","Gichugu",1409073.0108367,21251.8373150255,1025452.04274447,0,0,0,0,408686.258524983,0,0,0,7811734.96962249,0,0,4665.16087687261,0,0,0,0,0,0,706778.85525028,168596.144585617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766624.057791915,2128.67861642479,741138.984668755,176548.27903121,30.9209932635204,0,0,217413.028120326,0,0,0,2908267.97732604,292471.846594685,10906.0834783481,3442.81432606395,230.668768336826,443.463963607712,0,0,0,0,182394.184617097,0,16858279.3,2175697.06862862,23380.5159314503,1766591.02741323,176548.27903121,30.9209932635204,0,0,626099.286645309,0,0,0,10720002.9469485,292471.846594685,10906.0834783481,8107.97520293656,230.668768336826,443.463963607712,0,0,0,0,889173.039867377,168596.144585617,11556238.2797564,0,0,5302040.98829607,11556238.3,68.5
"75","Kenya","Kericho","Kipkelion East",1561628.38198611,29133.2087973497,964726.68266777,0,0,1067810.97595409,62726.7022606094,44441.6588347448,0,22111.0652679471,0,3302090.80089905,16494.5267679564,0,0,0,149.281829448894,564.609323084483,32753.0980325749,0,0,1761116.89751356,0,294612.583181371,6297.3750279414,240256.46294867,0,0,180828.007914179,23045.393892952,5776.19160474853,0,4201.0267571881,0,1227588.25786425,9028.6768760279,0,0,0,0,590.273366977581,0,0,0,286738.066567183,0,1079067.91759523,34136.4308550409,685500.859113747,0,0,19282.5731257632,6458.88286972183,44876.6104066741,0,8831.92713226157,0,1046194.4404266,1564.70788250094,142522.964876229,4654.9491035579,0,0,5789.29097369455,685974.591059594,771.026503866758,0,2082754.89191902,0,981687.686987329,11209.7006986948,503642.296392723,0,0,103268.10008016,22320.3000012322,3850.79474039286,0,6355.09347091996,0,1966852.44696707,3772.0537110296,0,0,0,0,408.291861911725,0,0,0,954304.124513332,0,21550763.2,3916996.56975004,80776.7153790269,2394126.30112291,0,0,1371189.65707419,114551.279024515,98945.2555865603,0,41499.1126283168,0,7542725.94615697,30859.9652375148,142522.964876229,4654.9491035579,0,149.281829448894,7352.46552566834,718727.689092169,771.026503866758,0,5084913.98051309,0,8865747.8901343,2278962.31600148,5848382.0638435,4557670.8894248,14714130,68.3
"249","Kenya","Siaya","Alego Usonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518901.71911869,448320.222690053,0,0,0,0,0,0,0,26730.3651784659,0,10316.188223203,0,2465851.6532476,20095.1288478611,0,0,81053.0629259175,992130.318474036,14732.8791844427,0,0,0,1638687.4931994,258803.118118723,41926.6343013814,0,0,0,0,0,0,16366.3757726286,0,8487.26560061592,53593.6662100675,1047867.1596256,10260.5635971563,0,0,26700.3634977121,494205.066542762,19210.8721720687,0,0,884.788917887792,11195124.9,5157589.21231809,707123.340808776,41926.6343013814,0,0,0,0,0,0,43096.7409510945,0,18803.453823819,53593.6662100675,3513718.8128732,30355.6924450173,0,0,107753.42642363,1486335.3850168,33943.7513565114,0,0,884.788917887792,0,0,7578131.53789027,3616993.367556,7578131.5,67.7
"147","Kenya","Makueni","Makueni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751367.68765108,377906.540138455,4032375.62944899,0,0,0,0,2922.03346708654,0,211837.255540215,0,0,687876.01937136,289473.794864247,1526100.18133545,1596805.63911469,0,0,0,548463.336729006,0,0,1776.88086578408,4370626.50193769,185694.785481424,1935201.58423041,0,0,582.011643941024,0,4452.09691206183,0,105851.783195666,0,11014.943549221,334729.684823215,146045.553039988,687320.480158612,724082.808884916,0,128.627540605785,0,255933.163078429,0,0,3088.48180315613,26791657.5,13121994.1895888,563601.325619879,5967577.2136794,0,0,582.011643941024,0,7374.13037914837,0,317689.038735881,0,11014.943549221,1022605.70419458,435519.347904235,2213420.66149406,2320888.44799961,0,128.627540605785,0,804396.499807435,0,0,4865.3626689402,0,0,18026904.9985264,8764752.50627934,18026905,67.3
"244","Kenya","Nyeri","Othaya",343336.176544866,1089.94264007483,514979.954737049,0,0,110074.287275132,0,82098.1803306969,0,0,0,8855936.25629328,0,0,0,0,0,0,0,0,0,620538.572280578,0,421120.963057827,1549.92652364826,461929.581194056,0,0,35044.5815542516,0,113886.069809177,0,0,0,3766789.19334633,0,0,0,0,0,0,0,0,0,313978.9660143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642352.7,764457.139602694,2639.86916372309,976909.535931105,0,0,145118.868829383,0,195984.250139874,0,0,0,12622725.4496396,0,0,0,0,0,0,0,0,0,934517.538294878,0,10528053.3701017,5114299.28149959,0,0,10528053.4,67.3
"74","Kenya","Kericho","Bureti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637005.76078389,34434.7695515288,568335.003609069,0,933.623089284232,1990.29711284834,0,19060.889852632,0,13986.569213104,0,1114918.52347968,92963.2505897919,0,2984.66953521412,0,17956.8112746405,10091.1606812694,0,0,0,525027.618624791,0,803646.756802553,12313.0170112334,357596.39483498,0,0,0,0,5874.18891035363,0,12021.3047845293,0,872932.686556217,92846.6005954236,0,0,0,0,0,0,0,0,342601.722333576,0,7539521.6,3440652.51758644,46747.7865627622,925931.398444049,0,933.623089284232,1990.29711284834,0,24935.0787629856,0,26007.8739976333,0,1987851.21003589,185809.851185215,0,2984.66953521412,0,17956.8112746405,10091.1606812694,0,0,0,867629.340958368,0,0,0,5039688.94739774,2499832.67182887,5039688.9,66.8
"146","Kenya","Makueni","Kilome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011252.6300522,89973.447490253,1804740.15648468,0,202019.685874419,1204.33199224968,0,82538.9335956405,0,12229.7265489456,0,41236.03844633,106919.094261423,94466.3934987962,631546.363947838,533093.82729572,0,95.2307794240748,0,147594.35103616,0,0,0,1289967.80943414,26584.1294407444,920999.904721972,0,37722.4294207354,15357.4592593065,0,11228.6472537906,0,8344.00046925555,0,299997.829063409,50409.9448544488,25104.249575792,127857.135485032,120742.298773118,0,593.563737070468,0,31991.8422687161,0,0,0,8725811.5,3301220.43948635,116557.576930997,2725740.06120665,0,239742.115295154,16561.7912515562,0,93767.5808494311,0,20573.7270182011,0,341233.867509739,157329.039115872,119570.643074588,759403.49943287,653836.126068837,0,688.794516494543,0,179586.193304876,0,0,0,0,0,5758910.21130408,2966901.24375754,5758910.2,66
"173","Kenya","Migori","Nyatike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007893.62440563,1056795.72610565,259409.533113883,0,0,0,0,28441.2705055326,0,153686.00767882,57352.9263940467,0,397139.401870606,5282526.939201,42032.0209024003,0,81.853484674087,88426.6542461988,8734016.34974891,9994.63588757394,0,0,1076.24331207848,2266165.67184596,368869.875407445,0,0,0,0,0,0,0,99779.1556018198,0,0,0,1840892.18724867,22748.2041261146,0,0,2433.95679405551,6468054.03864289,1872.1329313739,0,0,0,31189688.4,6274059.29625159,1425665.6015131,259409.533113883,0,0,0,0,28441.2705055326,0,253465.16328064,57352.9263940467,0,397139.401870606,7123419.12644967,64780.2250285149,0,81.853484674087,90860.6110402543,15202070.3883918,11866.7688189478,0,0,1076.24331207848,0,0,20118873.186857,11070815.2225983,20118873.2,64.5
"133","Kenya","Lamu","Lamu West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218720.25124997,36342.2940126739,839.759797849411,0,0,0,0,0,0,9021.77285383164,0,0,95564.3053997531,2161084.09380596,193042.852347413,12451.930851614,0,0,0,0,0,0,0,921119.928194718,33124.1959884335,631.732065748026,0,0,0,0,0,0,5960.64492712202,0,0,67758.2052639776,990353.222728225,85194.330094379,5194.76682005058,0,0,0,0,0,0,0,5836404.3,2139840.17944468,69466.4900011074,1471.49186359744,0,0,0,0,0,0,14982.4177809537,0,0,163322.510663731,3151437.31653419,278237.182441792,17646.6976716646,0,0,0,0,0,0,0,0,0,3727067.26031906,2109337.02608265,3727067.3,63.9
"8","Kenya","Bomet","Bomet Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486867.20393099,9825.97767728639,404480.466484175,0,0,1111.1958770897,0,6102.99234124831,0,16173.5482262609,0,1270970.60696223,225784.508072442,0,0,0,2574.25512014143,561.109707254259,0,0,0,378846.602394533,101222.270100014,408555.966313153,5816.82251297684,279962.646633493,0,0,161.755942161993,0,3555.90061145501,0,9727.79642504584,0,917431.924179099,94686.1777138694,0,0,0,520.501190090757,116.654821413976,0,0,0,583854.356457841,23492.8976305958,6232404.1,1895423.17024415,15642.8001902632,684443.113117668,0,0,1272.9518192517,0,9658.89295270332,0,25901.3446513067,0,2188402.53114133,320470.685786311,0,0,0,3094.75631023219,677.764528668235,0,0,0,962700.958852375,124715.16773061,0,0,3904520.73689367,2327883.4004312,3904520.7,62.6
"161","Kenya","Meru","Central Imenti",473369.993356454,19741.6277599316,684269.68596013,0,0,224299.110755036,31390.2248131132,106897.358875547,0,0,0,4161302.30245277,0,0,0,0,0,0,0,0,0,144671.598919767,151124.837872764,0,0,445817.625694414,0,0,534636.137387848,36001.2932750411,0,0,0,0,6704912.14012333,0,0,0,0,0,0,0,0,0,0,0,2140456.34010046,125131.503264175,2577941.72898212,0,57820.0707486565,162943.349140855,31691.5243822381,761081.943550685,0,107097.668915898,0,2818578.59673103,602266.769994866,361070.834561263,132241.877599692,89995.8996877344,0,443637.378922441,0,186433.47123383,0,155130.954492421,802934.05119836,772301.276683693,118298.925103928,658182.178036517,0,0,0,0,193673.957662766,0,115952.139530488,0,0,203904.235785247,111724.08671594,133225.297344573,67341.827708312,0,151926.462418997,0,67794.5844452723,0,13586.1236336047,268478.106394275,28151277.1,3386127.6101406,263172.056128034,4366211.21867318,0,57820.0707486565,921878.597283739,99083.0424703924,1061653.260089,0,223049.808446386,0,13684793.0393071,806171.005780114,472794.921277204,265467.174944265,157337.727396046,0,595563.841341438,0,254228.055679103,0,313388.677045793,1222536.9954654,5997066.74076551,7721367.19648063,11556453.9635067,2876389.20146361,17553520.7,62.4
"45","Kenya","Homa Bay","Homa Bay Town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278153.52730204,164812.08904341,0,0,0,0,0,0,0,7740.49491365168,0,3396.42552057762,0,615788.466109914,21435.6404872081,0,376.725128968626,430049.806249044,384537.978324238,15561.4757298715,0,0,0,894330.701558753,114641.712027401,0,0,0,0,0,0,0,6604.70764530247,0,0,0,272816.844845555,10613.3118106237,0,129.436098797067,199263.032501448,281189.921797117,7653.45500063272,0,0,0,4709095.8,2172484.22886079,279453.801070811,0,0,0,0,0,0,0,14345.2025589542,0,3396.42552057762,0,888605.310955469,32048.9522978319,0,506.161227765693,629312.838750492,665727.900121355,23214.9307305043,0,0,0,0,0,2921852.62880892,1787243.12328563,2921852.6,62
"52","Kenya","Homa Bay","Suba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873912.37964852,372943.440049014,0,0,0,0,0,0,0,23128.277566895,0,7023.68850614314,0,756420.192317143,9395.04959159996,0,35.9906594699848,32289.61429509,782463.327287517,4768.46086041713,0,0,0,1369539.78623611,278860.131325572,0,0,0,0,0,0,0,11212.2239076774,0,13086.5373492506,0,640446.448862581,6840.7382927761,0,0,7332.82547923167,410422.005187834,654.899647213607,0,0,0,6600776,3243452.16588463,651803.571374586,0,0,0,0,0,0,0,34340.5014745724,0,20110.2258553938,0,1396866.64117972,16235.7878843761,0,35.9906594699848,39622.4397743217,1192885.33247535,5423.36050763074,0,0,0,0,0,3862380.42078181,2738395.59628825,3862380.4,58.5
"186","Kenya","Murang'a","Kangema",398556.99758387,1974.12822563677,466741.063432941,0,0,0,0,71374.2158994901,0,0,0,2748878.59483804,0,0,0,0,0,0,0,0,0,693749.947909651,0,675848.496900233,3029.37259020699,594773.393998913,0,0,0,0,137071.023351622,0,0,0,1686829.95068451,0,0,0,0,0,0,0,0,0,448997.426344838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927824.6,1074405.4944841,5003.50081584376,1061514.45743185,0,0,0,0,208445.239251113,0,0,0,4435708.54552256,0,0,0,0,0,0,0,0,0,1142747.37425449,0,4381274.94788963,3546549.66387033,0,0,4381274.9,55.3
"113","Kenya","Kisumu","Muhoroni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023094.99769695,151534.339312967,92463.1236167732,0,0,0,0,13978.1901843517,0,76752.2362863971,0,0,338055.44674566,458340.276615468,41080.2598454202,0,300.803214561354,53756.7090318294,11905851.0941228,31254.8127974002,0,262730.551557363,0,1633711.91579048,136675.67581052,184262.036105044,0,0,449.443693681415,0,14340.6222159745,0,36322.676173835,0,106524.629342495,122598.131291341,631215.869469183,52192.283290887,0,328.325123268376,81960.417376124,9321299.1538301,23658.1365242306,0,524958.845645777,0,28319691,3656806.91348743,288210.015123488,276725.159721817,0,0,449.443693681415,0,28318.8124003263,0,113074.912460232,0,106524.629342495,460653.578037,1089556.14608465,93272.5431363072,0,629.12833782973,135717.126407953,21227150.2479529,54912.9493216307,0,787689.39720314,0,0,0,15449192.8410279,12870498.1616829,15449192.8,54.6
"262","Kenya","Tharaka-Nithi","Chuka/Igambang'Ombe",823157.272854142,1335.44063494677,718637.151200841,0,0,0,0,111721.886423628,0,0,0,3158677.74106042,0,0,0,0,0,0,0,0,0,593795.641952019,13445.2080533523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180884.25524452,67561.5596701735,1216603.89247023,0,0,0,0,435622.570083846,0,148971.211743079,0,0,5181.2661605272,6978.82555189845,71785.6971727764,17139.2081787933,0,0,0,11465.3398749948,0,72128.7857299332,507331.265555258,4163982.90259828,228008.799715283,2042590.21864877,0,0,0,0,427079.72954455,0,372866.888036543,0,0,25931.9130415082,53812.663371097,267913.96624028,85167.0945679447,0,0,0,45737.6407524617,0,21212.9833186633,967861.850325058,18864590.9,7168024.43069694,296905.800020403,3977831.26231985,0,0,0,0,974424.186052024,0,521838.099779622,0,3158677.74106042,31113.1792020354,60791.4889229954,339699.663413057,102306.302746738,0,0,0,57202.9806274565,0,687137.411000615,1488638.32393367,5420770.34217935,0,4741653.87743603,8702166.65016044,10162424.2,53.9
"31","Kenya","Elgeyo-Marakwet","Keiyo North",710471.983521491,28729.8371408325,474145.331786975,0,0,450873.479931766,11636.673950071,0,0,19362.9034825037,0,2114188.51952637,2043.88265454086,0,0,0,32.3443964320861,0,0,0,0,0,234.21889159214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335238.72514932,1155.92982681027,756131.650034272,0,0,643854.246085492,25554.883482593,0,0,45982.0701355099,0,560034.526270796,10472.4243719649,0,0,0,49.7606108461463,3119.55813546089,0,0,0,0,0,3202787.18079158,8240.04486672533,1208869.77281053,0,0,1239252.89744704,59870.1822005653,2772.25197962652,0,167341.219073424,0,846781.122436218,49096.1770550745,0,0,0,180.930882720623,26046.9733719877,5131.31880986835,0,0,0,0,14009683,5248497.88946239,38125.8118343681,2439146.75463178,0,0,2333980.6234643,97061.7396332293,2772.25197962652,0,232686.192691438,0,3521004.16823338,61612.4840815803,0,0,0,263.035889998856,29166.5315074486,5131.31880986835,0,0,0,234.21889159214,3811719.17528257,0,3381593.77410306,6816370.07172536,7193312.9,51.3
